"Column Name","Label"
"S1702_C04_049M","Margin of Error!!Married-couple families!!Percent below poverty level MOE!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level"
"S1702_C04_049MA","Annotation of Margin of Error!!Married-couple families!!Percent below poverty level MOE!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level"
"S1702_C04_050E","Estimate!!Married-couple families!!Percent below poverty level!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
"S1702_C04_050M","Margin of Error!!Married-couple families!!Percent below poverty level MOE!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
"S1702_C04_050MA","Annotation of Margin of Error!!Married-couple families!!Percent below poverty level MOE!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
"S1702_C04_050EA","Annotation of Estimate!!Married-couple families!!Percent below poverty level!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
"S1702_C05_001E","Estimate!!Female householder, no husband present!!Total!!Families"
"S1702_C05_001EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families"
"S1702_C05_001M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families"
"S1702_C05_001MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families"
"S1702_C05_002E","Estimate!!Female householder, no husband present!!Total!!Families!!With related children of householder under 18 years"
"S1702_C05_002M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!With related children of householder under 18 years"
"S1702_C05_002MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!With related children of householder under 18 years"
"S1702_C05_002EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!With related children of householder under 18 years"
"S1702_C05_003E","Estimate!!Female householder, no husband present!!Total!!Families!!With related children of householder under 18 years!!With related children of householder under 5 years"
"S1702_C05_003M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!With related children of householder under 18 years!!With related children of householder under 5 years"
"S1702_C05_003MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!With related children of householder under 18 years!!With related children of householder under 5 years"
"S1702_C05_003EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!With related children of householder under 18 years!!With related children of householder under 5 years"
"S1702_C05_004E","Estimate!!Female householder, no husband present!!Total!!Families!!With related children of householder under 18 years!!With related children of householder under 5 years and 5 to 17 years"
"S1702_C05_004M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!With related children of householder under 18 years!!With related children of householder under 5 years and 5 to 17 years"
"S1702_C05_004MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!With related children of householder under 18 years!!With related children of householder under 5 years and 5 to 17 years"
"S1702_C05_004EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!With related children of householder under 18 years!!With related children of householder under 5 years and 5 to 17 years"
"S1702_C05_005E","Estimate!!Female householder, no husband present!!Total!!Families!!With related children of householder under 18 years!!With related children of householder 5 to 17 years"
"S1702_C05_005M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!With related children of householder under 18 years!!With related children of householder 5 to 17 years"
"S1702_C05_005MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!With related children of householder under 18 years!!With related children of householder 5 to 17 years"
"S1702_C05_005EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!With related children of householder under 18 years!!With related children of householder 5 to 17 years"
"S1702_C05_006E","Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!White alone"
"S1702_C05_006M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!White alone"
"S1702_C05_006MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!White alone"
"S1702_C05_006EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!White alone"
"S1702_C05_007E","Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Black or African American alone"
"S1702_C05_007EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Black or African American alone"
"S1702_C05_007M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Black or African American alone"
"S1702_C05_007MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Black or African American alone"
"S1702_C05_008E","Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!American Indian and Alaska Native alone"
"S1702_C05_008M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!American Indian and Alaska Native alone"
"S1702_C05_008MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!American Indian and Alaska Native alone"
"S1702_C05_008EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!American Indian and Alaska Native alone"
"S1702_C05_009E","Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Asian alone"
"S1702_C05_009M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Asian alone"
"S1702_C05_009MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Asian alone"
"S1702_C05_009EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Asian alone"
"S1702_C05_010E","Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Native Hawaiian and Other Pacific Islander alone"
"S1702_C05_010EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Native Hawaiian and Other Pacific Islander alone"
"S1702_C05_010M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Native Hawaiian and Other Pacific Islander alone"
"S1702_C05_010MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Native Hawaiian and Other Pacific Islander alone"
"S1702_C05_011E","Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Some other race alone"
"S1702_C05_011EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Some other race alone"
"S1702_C05_011M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Some other race alone"
"S1702_C05_011MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Some other race alone"
"S1702_C05_012E","Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Two or more races"
"S1702_C05_012EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Two or more races"
"S1702_C05_012M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Two or more races"
"S1702_C05_012MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Two or more races"
"S1702_C05_013E","Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Hispanic or Latino origin (of any race)"
"S1702_C05_013EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Hispanic or Latino origin (of any race)"
"S1702_C05_013M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Hispanic or Latino origin (of any race)"
"S1702_C05_013MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!Hispanic or Latino origin (of any race)"
"S1702_C05_014E","Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!White alone, not Hispanic or Latino"
"S1702_C05_014EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!White alone, not Hispanic or Latino"
"S1702_C05_014M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!White alone, not Hispanic or Latino"
"S1702_C05_014MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!RACE AND HISPANIC OR LATINO ORIGIN!!Families with a householder who is--!!White alone, not Hispanic or Latino"
"S1702_C05_015E","Estimate!!Female householder, no husband present!!Total!!Families!!Householder worked"
"S1702_C05_015EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!Householder worked"
"S1702_C05_015M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!Householder worked"
"S1702_C05_015MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!Householder worked"
"S1702_C05_016E","Estimate!!Female householder, no husband present!!Total!!Families!!Householder worked!!Householder worked full-time, year-round in the past 12 months"
"S1702_C05_016M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!Householder worked!!Householder worked full-time, year-round in the past 12 months"
"S1702_C05_016MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!Householder worked!!Householder worked full-time, year-round in the past 12 months"
"S1702_C05_016EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!Householder worked!!Householder worked full-time, year-round in the past 12 months"
"S1702_C05_017E","Estimate!!Female householder, no husband present!!Total!!Families!!Householder 65 years and over"
"S1702_C05_017EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!Householder 65 years and over"
"S1702_C05_017M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!Householder 65 years and over"
"S1702_C05_017MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!Householder 65 years and over"
"S1702_C05_018E","Estimate!!Female householder, no husband present!!Total!!Families!!Family received --!!Supplemental Security Income (SSI) and/or cash public assistance income in the past 12 months"
"S1702_C05_018M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!Family received --!!Supplemental Security Income (SSI) and/or cash public assistance income in the past 12 months"
"S1702_C05_018MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!Family received --!!Supplemental Security Income (SSI) and/or cash public assistance income in the past 12 months"
"S1702_C05_018EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!Family received --!!Supplemental Security Income (SSI) and/or cash public assistance income in the past 12 months"
"S1702_C05_019E","Estimate!!Female householder, no husband present!!Total!!Families!!Family received --!!Social security income in the past 12 months"
"S1702_C05_019M","Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!Family received --!!Social security income in the past 12 months"
"S1702_C05_019MA","Annotation of Margin of Error!!Female householder, no husband present!!Total MOE!!Families!!Family received --!!Social security income in the past 12 months"
"S1702_C05_019EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!Family received --!!Social security income in the past 12 months"
"S1702_C05_020E","Estimate!!Female householder, no husband present!!Total!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!Less than high school graduate"
"S1702_C05_020EA","Annotation of Estimate!!Female householder, no husband present!!Total!!Families!!EDUCATIONAL ATTAINMENT OF HOUSEHOLDER!!Less than high school graduate"
